firstname,obs,pcthispanic,pctwhite,pctblack,pctapi,pctaian,pct2prace
GISELLE,53,32.075000000000003,56.603999999999999,9.4339999999999993,1.887,0,0
GITA,40,0,37.5,0,62.5,0,0
GIULIO,21,0,100,0,0,0,0
GIUSEPPE,170,4.1180000000000003,94.117999999999995,0.58799999999999997,0.58799999999999997,0.58799999999999997,0
GIUSEPPINA,25,0,100,0,0,0,0
GLADYS,446,34.081000000000003,41.704000000000001,18.834,5.3810000000000002,0,0
GLEN,1283,0.70099999999999996,94.153999999999996,1.325,3.7410000000000001,0,7.8E-2
GLENDA,799,6.008,81.477000000000004,9.5120000000000005,2.5030000000000001,0.375,0.125
GLENN,2798,0.71499999999999997,91.994,3.0739999999999998,3.7530000000000001,0.17899999999999999,0.28599999999999998
GLENNA,126,0.79400000000000004,93.650999999999996,3.1749999999999998,1.587,0,0.79400000000000004
GLENNON,19,0,100,0,0,0,0
GLORIA,2752,26.925999999999998,55.341999999999999,12.5,4.76,0.218,0.254
GLORY,30,0,83.332999999999998,13.333,3.3330000000000002,0,0
GLYNN,38,0,86.841999999999999,10.526,2.6320000000000001,0,0
GONZALO,208,92.787999999999997,6.25,0,0.96199999999999997,0,0
GOPAL,48,0,12.5,0,87.5,0,0
GORAN,41,0,100,0,0,0,0
GORDANA,26,0,100,0,0,0,0
GORDON,1379,0.435,92.965999999999994,1.6679999999999999,4.423,0.36299999999999999,0.14499999999999999
GRACE,1136,6.6020000000000003,64.965000000000003,6.3380000000000001,21.919,0.17599999999999999,0
GRACIE,48,18.75,41.667000000000002,35.417000000000002,2.0830000000000002,2.0830000000000002,0
GRACIELA,256,85.546999999999997,14.063000000000001,0.39100000000000001,0,0,0
GRADY,125,2.4,87.2,10.4,0,0,0
GRAEME,55,0,100,0,0,0,0
GRAHAM,272,0,97.426000000000002,1.8380000000000001,0.36799999999999999,0.36799999999999999,0
GRAIG,22,0,100,0,0,0,0
GRANT,744,0.26900000000000002,96.102000000000004,0.80600000000000005,2.823,0,0
GRAYDON,19,0,100,0,0,0,0
GRAYSON,26,0,100,0,0,0,0
GRAZYNA,46,2.1739999999999999,95.652000000000001,2.1739999999999999,0,0,0
GREG,1551,1.3540000000000001,94.906999999999996,1.4830000000000001,2.0630000000000002,6.4000000000000001E-2,0.129
GREGG,819,0.36599999999999999,97.558000000000007,0.85499999999999998,1.2210000000000001,0,0
GREGGORY,40,0,87.5,10,2.5,0,0
GREGORIA,33,69.697000000000003,15.151999999999999,3.03,12.121,0,0
GREGORIO,159,76.73,8.8049999999999997,0.629,13.836,0,0
GREGORY,10488,1.0680000000000001,93.965000000000003,3.871,0.89600000000000002,8.5999999999999993E-2,0.114
GRETA,184,1.087,82.608999999999995,11.957000000000001,3.8039999999999998,0,0.54300000000000004
GRETCHEN,793,0.75700000000000001,96.974000000000004,1.5129999999999999,0.378,0.126,0.252
GRICELDA,37,91.891999999999996,8.1080000000000005,0,0,0,0
GRIGOR,28,0,100,0,0,0,0
GRIGORIY,19,0,100,0,0,0,0
GRISELDA,114,86.841999999999999,7.8949999999999996,1.754,3.5089999999999999,0,0
GROVER,61,3.2789999999999999,80.328000000000003,16.393000000000001,0,0,0
GRZEGORZ,69,0,100,0,0,0,0
GUADALUPE,674,94.807000000000002,4.7480000000000002,0,0.44500000000000001,0,0
GUAN,17,0,0,0,100,0,0
GUANG,41,0,4.8780000000000001,0,95.122,0,0
GUDRUN,17,0,100,0,0,0,0
GUIDO,61,18.033000000000001,81.966999999999999,0,0,0,0
GUILLERMINA,116,93.102999999999994,6.8970000000000002,0,0,0,0
GUILLERMO,542,90.959000000000003,6.2729999999999997,0,2.5830000000000002,0,0.185
GUNNAR,27,0,100,0,0,0,0
GUNTHER,19,0,100,0,0,0,0
GUO,73,1.37,0,0,98.63,0,0
GURPREET,50,0,26,0,68,6,0
GUS,110,13.635999999999999,80.909000000000006,3.6360000000000001,1.8180000000000001,0,0
GUSTAV,15,0,100,0,0,0,0
GUSTAVO,482,90.248999999999995,9.1289999999999996,0.20699999999999999,0.41499999999999998,0,0
GUY,884,1.018,93.438999999999993,2.8279999999999998,2.262,0,0.45200000000000001
GWEN,376,1.0640000000000001,92.287000000000006,3.1909999999999998,2.9260000000000002,0.26600000000000001,0.26600000000000001
GWENDOLYN,622,1.125,54.18,43.087000000000003,1.125,0,0.48199999999999998
GWYN,31,0,96.774000000000001,0,3.226,0,0
GWYNETH,15,0,100,0,0,0,0
HA,99,0,6.0609999999999999,0,91.918999999999997,0,2.02
HABIB,40,0,70,7.5,20,0,2.5
HAE,50,0,2,0,98,0,0
HAI,215,0.46500000000000002,1.395,0,98.14,0,0
HAILEY,41,0,87.805000000000007,0,12.195,0,0
HAIM,19,0,100,0,0,0,0
HAKOP,17,0,100,0,0,0,0
HAL,165,0.60599999999999998,95.757999999999996,1.212,2.4239999999999999,0,0
HALEY,138,0.72499999999999998,96.376999999999995,1.4490000000000001,1.4490000000000001,0,0
HALINA,60,0,100,0,0,0,0
HALLIE,68,0,97.058999999999997,2.9409999999999998,0,0,0
HAMID,131,0,74.808999999999997,1.5269999999999999,23.664000000000001,0,0
HAMILTON,31,9.6769999999999996,64.516000000000005,9.6769999999999996,16.129000000000001,0,0
HAN,90,0,6.6669999999999998,0,93.332999999999998,0,0
HANA,34,2.9409999999999998,73.528999999999996,2.9409999999999998,20.588000000000001,0,0
HANAN,33,0,90.909000000000006,0,9.0909999999999993,0,0
HANG,85,1.1759999999999999,3.5289999999999999,0,95.293999999999997,0,0
HANH,83,0,0,0,100,0,0
HANI,33,0,81.817999999999998,0,18.181999999999999,0,0
HANK,42,0,78.570999999999998,0,21.428999999999998,0,0
HANNA,100,2,67,8,23,0,0
HANNAH,394,1.2689999999999999,81.725999999999999,3.5529999999999999,12.944000000000001,0.254,0.254
HANNELORE,28,0,100,0,0,0,0
HANS,307,2.2799999999999998,92.834000000000003,0.65100000000000002,3.5830000000000002,0.32600000000000001,0.32600000000000001
HANY,43,0,88.372,0,11.628,0,0
HAO,148,0.67600000000000005,0,0,99.323999999999998,0,0
HARALD,35,8.5709999999999997,88.570999999999998,0,2.8570000000000002,0,0
HARI,49,0,26.530999999999999,0,69.388000000000005,2.0409999999999999,2.0409999999999999
HARINDER,36,5.556,19.443999999999999,2.778,69.444000000000003,2.778,0
HARISH,50,0,16,0,82,0,2
HARJINDER,50,0,20,0,80,0,0
HARLAN,125,0.8,94.4,2.4,0.8,1.6,0
HARLEY,123,1.6259999999999999,93.495999999999995,3.2519999999999998,1.6259999999999999,0,0
HARMONY,31,0,87.096999999999994,0,6.452,3.226,3.226
HAROLD,2340,2.222,88.846000000000004,6.9660000000000002,1.538,0.29899999999999999,0.128
HARPREET,63,0,23.81,0,74.602999999999994,1.587,0
HARRIET,289,0.69199999999999995,83.736999999999995,11.419,3.806,0,0.34599999999999997
HARRIETT,69,1.4490000000000001,82.608999999999995,15.942,0,0,0
HARRIS,94,3.1909999999999998,79.787000000000006,2.1280000000000001,12.766,1.0640000000000001,1.0640000000000001
HARRISON,86,2.3260000000000001,67.441999999999993,19.766999999999999,9.3019999999999996,1.163,0
HARRY,1839,1.849,88.308999999999997,4.84,4.5679999999999996,0.27200000000000002,0.16300000000000001
HARVEY,605,2.149,85.454999999999998,8.9260000000000002,3.14,0,0.33100000000000002
HASAN,45,2.222,71.111000000000004,2.222,22.222000000000001,2.222,0
HASMIK,21,0,100,0,0,0,0
HASSAN,111,3.6040000000000001,66.667000000000002,9.91,18.018000000000001,0,1.802
HATTIE,65,1.538,35.384999999999998,60,1.538,1.538,0
HAU,34,2.9409999999999998,0,0,94.117999999999995,0,2.9409999999999998
HAYDEE,49,81.632999999999996,12.244999999999999,0,6.1219999999999999,0,0
HAYDEN,30,3.3330000000000002,83.332999999999998,10,3.3330000000000002,0,0
HAYLEY,84,0,96.429000000000002,1.19,1.19,1.19,0
HAZEL,283,1.7669999999999999,67.491,20.847999999999999,7.774,0.35299999999999998,1.7669999999999999
HEATH,240,0,97.5,1.25,0.41699999999999998,0.41699999999999998,0.41699999999999998
HEATHER,5801,0.89600000000000002,97.397000000000006,0.89600000000000002,0.51700000000000002,0.13800000000000001,0.155
HECTOR,1110,92.703000000000003,5.4950000000000001,0.45,1.351,0,0
HEDY,31,6.452,77.418999999999997,3.226,12.903,0,0
HEE,54,1.8520000000000001,3.7040000000000002,0,92.593000000000004,0,1.8520000000000001
HEIDE,44,2.2730000000000001,95.454999999999998,0,0,0,2.2730000000000001
HEIDI,2183,0.87,97.16,0.36599999999999999,1.466,0.13700000000000001,0
HEIKE,35,0,97.143000000000001,2.8570000000000002,0,0,0
HEINZ,47,4.2549999999999999,91.489000000000004,2.1280000000000001,2.1280000000000001,0,0
HELEN,2750,3.3090000000000002,79.344999999999999,6.8,10.036,0.14499999999999999,0.36399999999999999
HELENA,221,6.335,75.113,5.8819999999999997,11.765000000000001,0.90500000000000003,0
HELENE,279,1.075,94.265000000000001,2.1509999999999998,2.5089999999999999,0,0
HELGA,85,3.5289999999999999,96.471000000000004,0,0,0,0
HELMUT,32,0,100,0,0,0,0
HEMA,32,0,15.625,0,81.25,3.125,0
HEMANT,41,0,24.39,2.4390000000000001,68.293000000000006,2.4390000000000001,2.4390000000000001
HENDRIK,20,0,100,0,0,0,0
HENG,40,2.5,2.5,0,95,0,0
HENRI,45,4.444,71.111000000000004,13.333,11.111000000000001,0,0
HENRIETTA,97,12.371,58.762999999999998,26.803999999999998,2.0619999999999998,0,0
HENRIK,37,0,94.594999999999999,2.7029999999999998,2.7029999999999998,0,0
HENRY,2758,10.116,66.424999999999997,9.1010000000000009,14.068,7.2999999999999995E-2,0.218
HENRYK,28,0,100,0,0,0,0
HERB,34,0,91.176000000000002,8.8239999999999998,0,0,0
HERBERT,929,3.2290000000000001,82.131,11.302,2.6909999999999998,0.53800000000000003,0.108
HERIBERTO,142,91.549000000000007,7.7460000000000004,0,0.70399999999999996,0,0
HERLINDA,49,85.713999999999999,12.244999999999999,2.0409999999999999,0,0,0
HERMAN,410,10,56.097999999999999,23.170999999999999,10.731999999999999,0,0
HERMELINDA,40,80,10,2.5,7.5,0,0
HERMINIA,55,63.636000000000003,9.0909999999999993,0,25.454999999999998,0,1.8180000000000001
HERMINIO,35,54.286000000000001,14.286,0,31.428999999999998,0,0
HERNAN,70,85.713999999999999,14.286,0,0,0,0
HERVE,30,3.3330000000000002,83.332999999999998,10,3.3330000000000002,0,0
HETAL,34,0,11.765000000000001,0,88.234999999999999,0,0
HIEN,115,0,1.7390000000000001,0,98.260999999999996,0,0
HIEP,62,1.613,1.613,0,96.774000000000001,0,0
HIEU,77,1.2989999999999999,2.597,0,96.103999999999999,0,0
HILARIO,64,85.938000000000002,1.5629999999999999,0,12.5,0,0
HILARY,280,0,98.213999999999999,0.35699999999999998,0.71399999999999997,0.35699999999999998,0.35699999999999998
HILDA,380,53.158000000000001,40,3.9470000000000001,2.3679999999999999,0,0.52600000000000002
HILLARY,198,1.01,96.97,0.505,1.01,0.505,0
HIMANSHU,30,0,13.333,0,86.667000000000002,0,0
HINA,38,0,15.789,0,81.578999999999994,2.6320000000000001,0
HING,18,0,0,0,100,0,0
HIPOLITO,48,89.582999999999998,4.1669999999999998,0,6.25,0,0
HIRAM,62,41.935000000000002,46.774000000000001,4.8390000000000004,6.452,0,0
HIROKO,30,0,13.333,0,86.667000000000002,0,0
HISHAM,30,3.3330000000000002,83.332999999999998,0,13.333,0,0
HITESH,33,0,18.181999999999999,0,81.817999999999998,0,0
HO,78,0,0,0,98.718000000000004,0,1.282
HOA,171,0.58499999999999996,0.58499999999999996,0,98.83,0,0
HOAI,19,0,0,0,100,0,0
HOAN,31,0,9.6769999999999996,0,90.322999999999993,0,0
HOANG,153,0.65400000000000003,1.3069999999999999,0,98.039000000000001,0,0
HOI,29,0,0,0,100,0,0
HOLLEY,33,0,100,0,0,0,0
HOLLI,76,0,98.683999999999997,1.3160000000000001,0,0,0
HOLLIE,127,0,96.063000000000002,3.9369999999999998,0,0,0
HOLLIS,75,2.6669999999999998,84,12,1.333,0,0
HOLLY,2368,0.59099999999999997,97.382000000000005,0.50700000000000001,1.3939999999999999,4.2000000000000003E-2,8.4000000000000005E-2
HOMER,126,7.1429999999999998,79.364999999999995,7.9370000000000003,5.556,0,0
HOMERO,31,93.548000000000002,3.226,3.226,0,0,0
HONG,398,0.503,1.508,0,97.739000000000004,0,0.251
HOPE,296,5.7430000000000003,83.445999999999998,9.7970000000000006,1.014,0,0
HORACE,155,1.29,54.194000000000003,41.935000000000002,1.9350000000000001,0,0.64500000000000002
HORACIO,87,87.355999999999995,10.345000000000001,1.149,1.149,0,0
HORST,23,0,100,0,0,0,0
HORTENCIA,66,93.938999999999993,6.0609999999999999,0,0,0,0
HOSSEIN,52,0,90.385000000000005,0,7.6920000000000002,1.923,0
HOUSTON,35,2.8570000000000002,77.143000000000001,20,0,0,0
HOWARD,2259,0.57499999999999996,89.153999999999996,5.7549999999999999,4.3380000000000001,8.8999999999999996E-2,8.8999999999999996E-2
HOYT,37,2.7029999999999998,91.891999999999996,2.7029999999999998,2.7029999999999998,0,0
HSIU,19,0,0,0,100,0,0
HUA,101,0,0,0,100,0,0
HUAN,75,0,1.333,1.333,97.332999999999998,0,0
HUBERT,191,1.571,74.869,14.66,8.3770000000000007,0.52400000000000002,0
HUE,54,0,3.7040000000000002,0,96.296000000000006,0,0
HUEY,37,0,29.73,18.919,51.350999999999999,0,0
HUGH,596,0.16800000000000001,92.953000000000003,4.6980000000000004,1.8460000000000001,0,0.33600000000000002
HUGO,376,81.382999999999996,17.021000000000001,0,1.5960000000000001,0,0
HUI,181,0.55200000000000005,0.55200000000000005,0,98.894999999999996,0,0
HUMBERTO,313,92.971000000000004,5.431,0.95799999999999996,0.63900000000000001,0,0
HUN,15,0,0,0,100,0,0
HUNG,419,0.47699999999999998,0.71599999999999997,0.23899999999999999,98.090999999999994,0,0.47699999999999998
HUNTER,120,1.667,98.332999999999998,0,0,0,0
HUONG,125,0.8,0.8,0,98.4,0,0
HUSSEIN,49,0,69.388000000000005,14.286,16.327000000000002,0,0
HUY,110,0,0.90900000000000003,0,99.090999999999994,0,0
HUYEN,34,0,0,0,100,0,0
HWA,30,0,0,0,100,0,0
HYE,53,0,11.321,0,88.679000000000002,0,0
HYO,34,0,2.9409999999999998,0,97.058999999999997,0,0
HYUN,119,0.84,2.5209999999999999,0,95.798000000000002,0.84,0
HYUNG,39,0,5.1280000000000001,0,94.872,0,0
IAIN,47,0,100,0,0,0,0
IAN,1156,0.77900000000000003,93.165999999999997,2.855,2.855,0,0.34599999999999997
IBRAHIM,83,1.2050000000000001,65.06,13.253,19.277000000000001,1.2050000000000001,0
IDA,273,13.186999999999999,64.102999999999994,15.018000000000001,6.593,0.73299999999999998,0.36599999999999999
IDALIA,32,78.125,18.75,0,3.125,0,0
IGNACIO,332,90.06,7.2290000000000001,0,2.7109999999999999,0,0
IGOR,291,2.0619999999999998,96.906999999999996,0,1.0309999999999999,0,0
IHOR,19,0,100,0,0,0,0
ILA,80,0,85,0,12.5,1.25,1.25
ILAN,36,0,100,0,0,0,0
ILANA,53,1.887,96.225999999999999,0,1.887,0,0
ILEANA,69,63.768000000000001,36.231999999999999,0,0,0,0
ILENE,157,1.274,95.540999999999997,1.274,1.274,0,0.63700000000000001
ILIANA,45,80,20,0,0,0,0
ILIAS,15,0,100,0,0,0,0
ILONA,74,4.0540000000000003,93.242999999999995,2.7029999999999998,0,0,0
ILYA,67,1.4930000000000001,98.507000000000005,0,0,0,0
IMAD,38,0,76.316000000000003,0,23.684000000000001,0,0
IMELDA,181,49.723999999999997,16.021999999999998,2.21,31.492000000000001,0.55200000000000005,0
IMOGENE,38,5.2629999999999999,71.052999999999997,21.053000000000001,2.6320000000000001,0,0
IMRAN,54,0,37.036999999999999,3.7040000000000002,59.259,0,0
IN,70,0,2.8570000000000002,0,97.143000000000001,0,0
INA,105,1.905,80,13.333,4.7619999999999996,0,0
INDERJIT,43,0,18.605,0,76.744,4.6509999999999998,0
INDIA,30,6.6669999999999998,53.332999999999998,40,0,0,0
INDIRA,53,9.4339999999999993,26.414999999999999,3.774,54.716999999999999,5.66,0
INES,83,57.831000000000003,33.734999999999999,3.6139999999999999,4.819,0,0
INEZ,100,19,46,30,4,0,1
INGA,47,0,89.361999999999995,4.2549999999999999,2.1280000000000001,2.1280000000000001,2.1280000000000001
INGE,49,0,93.878,2.0409999999999999,4.0819999999999999,0,0
INGEBORG,47,2.1280000000000001,97.872,0,0,0,0
INGRID,391,13.042999999999999,73.656999999999996,8.9510000000000005,3.581,0,0.76700000000000002
INNA,102,0,99.02,0,0.98,0,0
IOAN,60,0,100,0,0,0,0
IOANA,24,0,100,0,0,0,0
IOANNIS,33,3.03,96.97,0,0,0,0
IQBAL,35,0,28.571000000000002,0,68.570999999999998,2.8570000000000002,0
IRA,341,0.88,88.27,9.6769999999999996,0.88,0.29299999999999998,0
IRENA,73,1.37,97.26,0,1.37,0,0
IRENE,1365,16.850000000000001,71.135999999999996,3.81,7.9850000000000003,7.2999999999999995E-2,0.14699999999999999
IRINA,312,2.2440000000000002,95.832999999999998,0,1.923,0,0
IRIS,369,27.370999999999999,53.387999999999998,10.569000000000001,7.5880000000000001,0.54200000000000004,0.54200000000000004
IRMA,601,73.709999999999994,20.3,3.827,2.1629999999999998,0,0
IRVIN,111,4.5049999999999999,71.171000000000006,22.523,1.802,0,0
IRVING,112,16.963999999999999,66.070999999999998,12.5,2.6789999999999998,1.786,0
IRWIN,103,0,84.465999999999994,3.883,11.65,0,0
IRYNA,38,0,100,0,0,0,0
ISAAC,438,25.114000000000001,52.283000000000001,16.21,5.7080000000000002,0.45700000000000002,0.22800000000000001
ISABEL,431,60.557000000000002,33.875,0.69599999999999995,4.6399999999999997,0.23200000000000001,0
ISABELLA,66,10.606,74.242000000000004,3.03,10.606,1.5149999999999999,0
ISABELLE,91,3.2970000000000002,87.912000000000006,4.3959999999999999,4.3959999999999999,0,0
ISAIAH,55,9.0909999999999993,40,49.091000000000001,1.8180000000000001,0,0
ISAIAS,67,92.537000000000006,4.4779999999999998,1.4930000000000001,1.4930000000000001,0,0
ISELA,37,91.891999999999996,5.4050000000000002,0,2.7029999999999998,0,0
ISIDRO,156,89.744,5.7690000000000001,0,4.4870000000000001,0,0
ISMAEL,299,88.293999999999997,8.0269999999999992,0,3.6789999999999998,0,0
ISMAIL,39,0,58.973999999999997,17.949000000000002,23.077000000000002,0,0
ISRAEL,283,72.438000000000002,22.968,2.827,1.413,0.35299999999999998,0
ISSA,30,0,83.332999999999998,0,13.333,3.3330000000000002,0
ISSAC,31,35.484000000000002,38.71,22.581,0,3.226,0
IVA,53,1.887,94.34,3.774,0,0,0
IVAN,714,28.151,60.363999999999997,4.9020000000000001,6.5830000000000002,0,0
IVANA,34,2.9409999999999998,79.412000000000006,5.8819999999999997,11.765000000000001,0,0
IVETTE,66,57.576000000000001,37.878999999999998,3.03,1.5149999999999999,0,0
IVONNE,60,55,40,1.667,1.667,0,1.667
IVORY,30,0,13.333,83.332999999999998,3.3330000000000002,0,0
IVY,154,6.4939999999999998,50.649000000000001,14.935,26.623000000000001,0,1.2989999999999999
IWONA,44,2.2730000000000001,97.727000000000004,0,0,0,0
JACALYN,75,0,93.332999999999998,6.6669999999999998,0,0,0
JACE,35,0,97.143000000000001,0,2.8570000000000002,0,0
JACEK,71,1.4079999999999999,97.183000000000007,0,0,1.4079999999999999,0
JACINTA,32,31.25,18.75,34.375,15.625,0,0
JACINTO,38,63.158000000000001,15.789,0,21.053000000000001,0,0
JACK,3253,1.0449999999999999,93.298000000000002,0.98399999999999999,4.2110000000000003,0.215,0.246
JACKI,44,2.2730000000000001,97.727000000000004,0,0,0,0
JACKIE,830,1.9279999999999999,87.710999999999999,4.819,4.5780000000000003,0.48199999999999998,0.48199999999999998
JACKLYN,93,3.226,87.096999999999994,4.3010000000000002,4.3010000000000002,0,1.075
JACKSON,156,3.2050000000000001,66.025999999999996,11.538,19.231000000000002,0,0
JACKY,38,0,52.631999999999998,2.6320000000000001,44.737000000000002,0,0
JACLYN,352,1.1359999999999999,95.739000000000004,0.85199999999999998,1.7050000000000001,0.56799999999999995,0
JACOB,1962,3.0070000000000001,91.844999999999999,1.631,3.2109999999999999,0.153,0.153
JACQUE,59,3.39,91.525000000000006,5.085,0,0,0
JACQUELIN,44,9.0909999999999993,79.545000000000002,9.0909999999999993,0,2.2730000000000001,0
JACQUELINE,3709,5.6349999999999998,80.317999999999998,11.863,1.833,0.13500000000000001,0.216
JACQUELYN,695,2.0139999999999998,86.331000000000003,10.791,0.71899999999999997,0.14399999999999999,0
JACQUELYNN,37,2.7029999999999998,94.594999999999999,0,2.7029999999999998,0,0
JACQUES,149,4.0270000000000001,72.483000000000004,21.477,2.0129999999999999,0,0
JACY,15,0,100,0,0,0,0
JADA,30,0,76.667000000000002,23.332999999999998,0,0,0
JADE,93,2.1509999999999998,78.495000000000005,4.3010000000000002,15.054,0,0
JADWIGA,38,0,100,0,0,0,0
JAE,165,0,11.515000000000001,0.60599999999999998,87.879000000000005,0,0
JAGDISH,41,0,26.829000000000001,0,73.171000000000006,0,0
JAI,44,0,34.091000000000001,2.2730000000000001,63.636000000000003,0,0
JAIME,1561,49.326999999999998,44.970999999999997,0.44800000000000001,4.9329999999999998,0.128,0.192
JAIMEE,32,3.125,84.375,3.125,9.375,0,0
JAIMIE,77,3.8959999999999999,90.909000000000006,3.8959999999999999,1.2989999999999999,0,0
JAIRO,64,96.875,3.125,0,0,0,0
JAKE,179,2.7930000000000001,88.826999999999998,2.7930000000000001,5.5869999999999997,0,0
JAMAL,97,3.093,49.484999999999999,27.835000000000001,18.556999999999999,0,1.0309999999999999
JAMEE,27,0,100,0,0,0,0
JAMES,45722,1,94.016000000000005,3.2789999999999999,1.472,0.11600000000000001,0.11799999999999999
